timestamp,datapath_id,flow_id,ip_src,tp_src,ip_dst,tp_dst,ip_proto,icmp_code,icmp_type,flow_duration_sec,flow_duration_nsec,idle_timeout,hard_timeout,flags,packet_count,byte_count,packet_count_per_second,packet_count_per_nsecond,byte_count_per_second,byte_count_per_nsecond,label
1733782327.763071,4,10.0.0.4010.0.0.1101,10.0.0.4,0,10.0.0.11,0,1,0,8,33,137000000,20,100,0,32,3136,0.9696969696969696,2.3357664233576645e-07,95.03030303030305,2.289051094890511e-05,0
1733782327.763071,4,10.0.0.8010.0.0.1701,10.0.0.8,0,10.0.0.17,0,1,0,8,12,977000000,20,100,0,12,1176,1.0,1.2282497441146366e-08,98.0,1.203684749232344e-06,0
1733782327.763071,4,10.0.0.9010.0.0.1801,10.0.0.9,0,10.0.0.18,0,1,0,8,73,377000000,20,100,0,71,6958,0.9726027397260274,1.883289124668435e-07,95.31506849315068,1.8456233421750666e-05,0
1733782327.767958,3,10.0.0.1505010.0.0.8577266,10.0.0.1,5050,10.0.0.8,57726,6,-1,-1,12,955000000,20,100,0,198722,13115876,16560.166666666668,0.0002080858638743,1092989.6666666667,0.0137339015706806,0
1733782327.767958,3,10.0.0.11505010.0.0.4577261,10.0.0.11,5050,10.0.0.4,57726,1,0,0,33,116000000,20,100,0,32,3136,0.9696969696969696,2.758620689655173e-07,95.03030303030305,2.703448275862069e-05,0
1733782327.767958,3,10.0.0.17505010.0.0.8577261,10.0.0.17,5050,10.0.0.8,57726,1,0,0,12,951000000,20,100,0,12,1176,1.0,1.2618296529968454e-08,98.0,1.2365930599369083e-06,0
1733782327.767958,3,10.0.0.18505010.0.0.9577261,10.0.0.18,5050,10.0.0.9,57726,1,0,0,73,361000000,20,100,0,71,6958,0.9726027397260274,1.9667590027700835e-07,95.31506849315068,1.9274238227146813e-05,0
1733782327.767958,3,10.0.0.4505010.0.0.11577261,10.0.0.4,5050,10.0.0.11,57726,1,0,8,33,143000000,20,100,0,32,3136,0.9696969696969696,2.237762237762238e-07,95.03030303030305,2.193006993006993e-05,0
1733782327.767958,3,10.0.0.5505010.0.0.7577261,10.0.0.5,5050,10.0.0.7,57726,1,0,0,93,528000000,20,100,0,91,8918,0.978494623655914,1.7234848484848485e-07,95.89247311827955,1.6890151515151516e-05,0
1733782327.767958,3,10.0.0.7505010.0.0.5577261,10.0.0.7,5050,10.0.0.5,57726,1,0,8,93,545000000,20,100,0,91,8918,0.978494623655914,1.669724770642202e-07,95.89247311827955,1.6363302752293578e-05,0
1733782327.767958,3,10.0.0.85772610.0.0.150506,10.0.0.8,57726,10.0.0.1,5050,6,0,8,12,989000000,20,100,0,393577,17524221526,32798.083333333336,0.0003979544994944,1460351793.8333333,17.719131977755307,0
1733782327.767958,3,10.0.0.84015610.0.0.1505117,10.0.0.8,40156,10.0.0.1,5051,17,0,8,2,926000000,20,100,0,225,340200,112.5,2.429805615550756e-07,170100.0,0.0003673866090712,0
1733782327.767958,3,10.0.0.84015610.0.0.1750511,10.0.0.8,40156,10.0.0.17,5051,1,0,8,12,982000000,20,100,0,12,1176,1.0,1.2219959266802444e-08,98.0,1.1975560081466397e-06,0
1733782327.767958,3,10.0.0.94015610.0.0.1850511,10.0.0.9,40156,10.0.0.18,5051,1,0,8,73,384000000,20,100,0,71,6958,0.9726027397260274,1.8489583333333335e-07,95.31506849315068,1.8119791666666667e-05,0
1733782327.768397,2,10.0.0.18010.0.0.4401326,10.0.0.1,80,10.0.0.4,40132,6,-1,-1,13,54000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.768397,2,10.0.0.18010.0.0.4401486,10.0.0.1,80,10.0.0.4,40148,6,-1,-1,13,36000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.768397,2,10.0.0.1505110.0.0.44568617,10.0.0.1,5051,10.0.0.4,45686,17,-1,-1,13,72000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.768397,2,10.0.0.1505010.0.0.8577266,10.0.0.1,5050,10.0.0.8,57726,6,-1,-1,12,969000000,20,100,0,198722,13115876,16560.166666666668,0.0002050794633642,1092989.6666666667,0.013535475748194,0
1733782327.768397,2,10.0.0.11505010.0.0.4577261,10.0.0.11,5050,10.0.0.4,57726,1,0,0,33,112000000,20,100,0,32,3136,0.9696969696969696,2.857142857142857e-07,95.03030303030305,2.8e-05,0
1733782327.768397,2,10.0.0.3505010.0.0.4577261,10.0.0.3,5050,10.0.0.4,57726,1,0,8,53,219000000,20,100,0,51,4998,0.9622641509433962,2.3287671232876715e-07,94.30188679245283,2.282191780821918e-05,0
1733782327.768397,2,10.0.0.4505010.0.0.1577261,10.0.0.4,5050,10.0.0.1,57726,1,3,3,13,70000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.768397,2,10.0.0.44013210.0.0.1806,10.0.0.4,40132,10.0.0.1,80,6,3,3,13,65000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.768397,2,10.0.0.44014810.0.0.1806,10.0.0.4,40148,10.0.0.1,80,6,3,3,13,47000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.768397,2,10.0.0.44568610.0.0.1505117,10.0.0.4,45686,10.0.0.1,5051,17,3,3,23,103000000,20,100,0,895,1353240,38.91304347826087,8.689320388349515e-06,58836.52173913043,0.0131382524271844,0
1733782327.768397,2,10.0.0.44568610.0.0.1150511,10.0.0.4,45686,10.0.0.11,5051,1,0,8,33,146000000,20,100,0,32,3136,0.9696969696969696,2.1917808219178082e-07,95.03030303030305,2.147945205479452e-05,0
1733782327.768397,2,10.0.0.44568610.0.0.350511,10.0.0.4,45686,10.0.0.3,5051,1,0,0,53,217000000,20,100,0,51,4998,0.9622641509433962,2.350230414746544e-07,94.30188679245283,2.303225806451613e-05,0
1733782327.768397,2,10.0.0.54568610.0.0.750511,10.0.0.5,45686,10.0.0.7,5051,1,0,0,93,534000000,20,100,0,91,8918,0.978494623655914,1.704119850187266e-07,95.89247311827955,1.6700374531835205e-05,0
1733782327.768397,2,10.0.0.74568610.0.0.550511,10.0.0.7,45686,10.0.0.5,5051,1,0,8,93,541000000,20,100,0,91,8918,0.978494623655914,1.682070240295749e-07,95.89247311827955,1.6484288354898336e-05,0
1733782327.768397,2,10.0.0.85772610.0.0.150506,10.0.0.8,57726,10.0.0.1,5050,6,0,8,12,981000000,20,100,0,393581,17524221790,32798.416666666664,0.0004012038735983,1460351815.8333333,17.863630774719674,0
1733782327.768397,2,10.0.0.84015610.0.0.1505117,10.0.0.8,40156,10.0.0.1,5051,17,0,8,2,924000000,20,100,0,225,340200,112.5,2.435064935064935e-07,170100.0,0.0003681818181818,0
1733782327.7687,1,10.0.0.18010.0.0.4401326,10.0.0.1,80,10.0.0.4,40132,6,-1,-1,13,58000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.7687,1,10.0.0.18010.0.0.4401486,10.0.0.1,80,10.0.0.4,40148,6,-1,-1,13,40000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.7687,1,10.0.0.1505110.0.0.44568617,10.0.0.1,5051,10.0.0.4,45686,17,-1,-1,13,76000000,20,100,0,1,170,0.0769230769230769,1.3157894736842106e-08,13.076923076923077,2.236842105263158e-06,0
1733782327.7687,1,10.0.0.1505010.0.0.8577266,10.0.0.1,5050,10.0.0.8,57726,6,-1,-1,12,971000000,20,100,0,198722,13115876,16560.166666666668,0.0002046570545829,1092989.6666666667,0.0135075962924819,0
1733782327.7687,1,10.0.0.3505010.0.0.4577261,10.0.0.3,5050,10.0.0.4,57726,1,0,8,53,222000000,20,100,0,51,4998,0.9622641509433962,2.2972972972972974e-07,94.30188679245283,2.2513513513513517e-05,0
1733782327.7687,1,10.0.0.4505010.0.0.1577261,10.0.0.4,5050,10.0.0.1,57726,1,3,3,13,67000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.7687,1,10.0.0.44013210.0.0.1806,10.0.0.4,40132,10.0.0.1,80,6,3,3,13,64000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.7687,1,10.0.0.44014810.0.0.1806,10.0.0.4,40148,10.0.0.1,80,6,3,3,13,43000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782327.7687,1,10.0.0.44568610.0.0.1505117,10.0.0.4,45686,10.0.0.1,5051,17,3,3,23,101000000,20,100,0,895,1353240,38.91304347826087,8.861386138613862e-06,58836.52173913043,0.0133984158415841,0
1733782327.7687,1,10.0.0.44568610.0.0.350511,10.0.0.4,45686,10.0.0.3,5051,1,0,0,53,211000000,20,100,0,51,4998,0.9622641509433962,2.417061611374408e-07,94.30188679245283,2.36872037914692e-05,0
1733782327.7687,1,10.0.0.85772610.0.0.150506,10.0.0.8,57726,10.0.0.1,5050,6,0,0,12,977000000,20,100,0,393581,17524221790,32798.416666666664,0.0004028464687819,1460351815.8333333,17.936767441146365,0
1733782327.7687,1,10.0.0.84015610.0.0.1505117,10.0.0.8,40156,10.0.0.1,5051,17,0,0,2,922000000,20,100,0,225,340200,112.5,2.440347071583514e-07,170100.0,0.0003689804772234,0
1733782327.768989,6,10.0.0.17010.0.0.801,10.0.0.17,0,10.0.0.8,0,1,0,0,12,963000000,20,100,0,12,1176,1.0,1.2461059190031152e-08,98.0,1.221183800623053e-06,0
1733782327.768989,6,10.0.0.18010.0.0.901,10.0.0.18,0,10.0.0.9,0,1,0,0,73,368000000,20,100,0,71,6958,0.9726027397260274,1.9293478260869567e-07,95.31506849315068,1.890760869565217e-05,0
1733782327.768989,6,10.0.0.8010.0.0.1701,10.0.0.8,0,10.0.0.17,0,1,0,8,12,968000000,20,100,0,12,1176,1.0,1.2396694214876033e-08,98.0,1.2148760330578513e-06,0
1733782327.768989,6,10.0.0.9010.0.0.1801,10.0.0.9,0,10.0.0.18,0,1,0,8,73,370000000,20,100,0,71,6958,0.9726027397260274,1.918918918918919e-07,95.31506849315068,1.8805405405405406e-05,0
1733782327.769244,5,10.0.0.17010.0.0.801,10.0.0.17,0,10.0.0.8,0,1,0,0,12,955000000,20,100,0,12,1176,1.0,1.2565445026178011e-08,98.0,1.2314136125654451e-06,0
1733782327.769244,5,10.0.0.18010.0.0.901,10.0.0.18,0,10.0.0.9,0,1,0,0,73,367000000,20,100,0,71,6958,0.9726027397260274,1.9346049046321528e-07,95.31506849315068,1.8959128065395097e-05,0
1733782327.769244,5,10.0.0.8010.0.0.1701,10.0.0.8,0,10.0.0.17,0,1,0,8,12,971000000,20,100,0,12,1176,1.0,1.2358393408856848e-08,98.0,1.2111225540679712e-06,0
1733782327.769244,5,10.0.0.9010.0.0.1801,10.0.0.9,0,10.0.0.18,0,1,0,8,73,373000000,20,100,0,71,6958,0.9726027397260274,1.903485254691689e-07,95.31506849315068,1.8654155495978552e-05,0
1733782337.774406,4,10.0.0.11010.0.0.401,10.0.0.11,0,10.0.0.4,0,1,0,0,43,132000000,20,100,0,41,4018,0.9534883720930232,3.106060606060606e-07,93.44186046511628,3.043939393939394e-05,0
1733782337.774406,4,10.0.0.17010.0.0.801,10.0.0.17,0,10.0.0.8,0,1,0,0,22,957000000,20,100,0,22,2156,1.0,2.298850574712644e-08,98.0,2.252873563218391e-06,0
1733782337.774406,4,10.0.0.18010.0.0.901,10.0.0.18,0,10.0.0.9,0,1,0,0,83,368000000,20,100,0,81,7938,0.9759036144578314,2.2010869565217398e-07,95.63855421686748,2.1570652173913044e-05,0
1733782337.774406,4,10.0.0.4010.0.0.1101,10.0.0.4,0,10.0.0.11,0,1,0,8,43,141000000,20,100,0,41,4018,0.9534883720930232,2.907801418439716e-07,93.44186046511628,2.849645390070922e-05,0
1733782337.774406,4,10.0.0.8010.0.0.1701,10.0.0.8,0,10.0.0.17,0,1,0,8,22,981000000,20,100,0,22,2156,1.0,2.2426095820591238e-08,98.0,2.197757390417941e-06,0
1733782337.774406,4,10.0.0.9010.0.0.1801,10.0.0.9,0,10.0.0.18,0,1,0,8,83,381000000,20,100,0,81,7938,0.9759036144578314,2.125984251968504e-07,95.63855421686748,2.083464566929134e-05,0
1733782337.774771,3,10.0.0.1505010.0.0.7504746,10.0.0.1,5050,10.0.0.7,50474,6,-1,-1,2,798000000,20,100,0,46821,3090254,23410.5,5.867293233082707e-05,1545127.0,0.0038724987468671,0
1733782337.774771,3,10.0.0.1505010.0.0.8577266,10.0.0.1,5050,10.0.0.8,57726,6,-1,-1,22,959000000,20,100,0,198722,13115876,9032.818181818182,0.0002072179353493,596176.1818181818,0.0136766173096976,0
1733782337.774771,3,10.0.0.18010.0.0.8387026,10.0.0.1,80,10.0.0.8,38702,6,-1,-1,2,875000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.774771,3,10.0.0.18010.0.0.8387106,10.0.0.1,80,10.0.0.8,38710,6,-1,-1,2,850000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.774771,3,10.0.0.1505110.0.0.84015617,10.0.0.1,5051,10.0.0.8,40156,17,-1,-1,2,904000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.774771,3,10.0.0.11505110.0.0.4401561,10.0.0.11,5051,10.0.0.4,40156,1,0,0,43,120000000,20,100,0,41,4018,0.9534883720930232,3.4166666666666664e-07,93.44186046511628,3.348333333333333e-05,0
1733782337.774771,3,10.0.0.17505110.0.0.8401561,10.0.0.17,5051,10.0.0.8,40156,1,0,0,22,955000000,20,100,0,22,2156,1.0,2.303664921465969e-08,98.0,2.257591623036649e-06,0
1733782337.774771,3,10.0.0.18505110.0.0.9401561,10.0.0.18,5051,10.0.0.9,40156,1,0,0,83,365000000,20,100,0,81,7938,0.9759036144578314,2.219178082191781e-07,95.63855421686748,2.174794520547945e-05,0
1733782337.774771,3,10.0.0.3505110.0.0.7401561,10.0.0.3,5051,10.0.0.7,40156,1,0,0,2,788000000,20,100,0,2,196,1.0,2.5380710659898475e-09,98.0,2.487309644670051e-07,0
1733782337.774771,3,10.0.0.4505110.0.0.11401561,10.0.0.4,5051,10.0.0.11,40156,1,0,8,43,147000000,20,100,0,41,4018,0.9534883720930232,2.789115646258503e-07,93.44186046511628,2.733333333333333e-05,0
1733782337.774771,3,10.0.0.5505110.0.0.7401561,10.0.0.5,5051,10.0.0.7,40156,1,0,0,3,241000000,20,100,0,1,98,0.3333333333333333,4.1493775933609955e-09,32.666666666666664,4.066390041493776e-07,0
1733782337.774771,3,10.0.0.75047410.0.0.150506,10.0.0.7,50474,10.0.0.1,5050,6,0,0,2,839000000,20,100,0,104104,4674803220,52052.0,0.0001240810488676,2337401610.0,5.571875113230036,0
1733782337.774771,3,10.0.0.75047410.0.0.350501,10.0.0.7,50474,10.0.0.3,5050,1,0,8,2,812000000,20,100,0,2,196,1.0,2.463054187192118e-09,98.0,2.413793103448276e-07,0
1733782337.774771,3,10.0.0.75047410.0.0.550501,10.0.0.7,50474,10.0.0.5,5050,1,0,8,3,249000000,20,100,0,2,196,0.6666666666666666,8.032128514056226e-09,65.33333333333333,7.8714859437751e-07,0
1733782337.774771,3,10.0.0.85772610.0.0.150506,10.0.0.8,57726,10.0.0.1,5050,6,0,8,22,993000000,20,100,0,393577,17524221526,17889.863636363636,0.0003963514602215,796555523.9090909,17.64775581671702,0
1733782337.774771,3,10.0.0.83870210.0.0.1806,10.0.0.8,38702,10.0.0.1,80,6,0,8,2,893000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.774771,3,10.0.0.83871010.0.0.1806,10.0.0.8,38710,10.0.0.1,80,6,0,8,2,865000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.774771,3,10.0.0.84015610.0.0.1505117,10.0.0.8,40156,10.0.0.1,5051,17,0,8,12,930000000,20,100,0,894,1351728,74.5,9.612903225806452e-07,112644.0,0.0014534709677419,0
1733782337.774771,3,10.0.0.84015610.0.0.1750511,10.0.0.8,40156,10.0.0.17,5051,1,0,8,22,986000000,20,100,0,22,2156,1.0,2.2312373225152132e-08,98.0,2.186612576064909e-06,0
1733782337.774771,3,10.0.0.94015610.0.0.1850511,10.0.0.9,40156,10.0.0.18,5051,1,0,8,83,388000000,20,100,0,81,7938,0.9759036144578314,2.0876288659793814e-07,95.63855421686748,2.0458762886597935e-05,0
1733782337.775216,2,10.0.0.1505010.0.0.7504746,10.0.0.1,5050,10.0.0.7,50474,6,-1,-1,2,821000000,20,100,0,46821,3090254,23410.5,5.702923264311815e-05,1545127.0,0.0037640121802679,0
1733782337.775216,2,10.0.0.1505010.0.0.8577266,10.0.0.1,5050,10.0.0.8,57726,6,-1,-1,22,973000000,20,100,0,198722,13115876,9032.818181818182,0.0002042363823227,596176.1818181818,0.0134798314491264,0
1733782337.775216,2,10.0.0.18010.0.0.8387026,10.0.0.1,80,10.0.0.8,38702,6,-1,-1,2,878000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.775216,2,10.0.0.18010.0.0.8387106,10.0.0.1,80,10.0.0.8,38710,6,-1,-1,2,853000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.775216,2,10.0.0.1505110.0.0.84015617,10.0.0.1,5051,10.0.0.8,40156,17,-1,-1,2,906000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.775216,2,10.0.0.11505110.0.0.4401561,10.0.0.11,5051,10.0.0.4,40156,1,0,0,43,116000000,20,100,0,41,4018,0.9534883720930232,3.5344827586206897e-07,93.44186046511628,3.463793103448276e-05,0
1733782337.775216,2,10.0.0.3505110.0.0.4401561,10.0.0.3,5051,10.0.0.4,40156,1,0,8,63,223000000,20,100,0,61,5978,0.9682539682539684,2.73542600896861e-07,94.88888888888889,2.6807174887892372e-05,0
1733782337.775216,2,10.0.0.3505110.0.0.7401561,10.0.0.3,5051,10.0.0.7,40156,1,0,0,2,790000000,20,100,0,2,196,1.0,2.531645569620253e-09,98.0,2.481012658227848e-07,0
1733782337.775216,2,10.0.0.4505110.0.0.11401561,10.0.0.4,5051,10.0.0.11,40156,1,0,8,43,150000000,20,100,0,41,4018,0.9534883720930232,2.7333333333333335e-07,93.44186046511628,2.6786666666666665e-05,0
1733782337.775216,2,10.0.0.4505110.0.0.3401561,10.0.0.4,5051,10.0.0.3,40156,1,0,0,63,221000000,20,100,0,61,5978,0.9682539682539684,2.760180995475113e-07,94.88888888888889,2.704977375565611e-05,0
1733782337.775216,2,10.0.0.5505110.0.0.7401561,10.0.0.5,5051,10.0.0.7,40156,1,0,0,3,244000000,20,100,0,2,196,0.6666666666666666,8.196721311475411e-09,65.33333333333333,8.032786885245901e-07,0
1733782337.775216,2,10.0.0.75047410.0.0.150506,10.0.0.7,50474,10.0.0.1,5050,6,0,0,2,836000000,20,100,0,104103,4674737994,52051.5,0.0001245251196172,2337368997.0,5.591791858851675,0
1733782337.775216,2,10.0.0.75047410.0.0.350501,10.0.0.7,50474,10.0.0.3,5050,1,0,8,2,798000000,20,100,0,2,196,1.0,2.5062656641604012e-09,98.0,2.456140350877193e-07,0
1733782337.775216,2,10.0.0.75047410.0.0.550501,10.0.0.7,50474,10.0.0.5,5050,1,0,8,3,247000000,20,100,0,1,98,0.3333333333333333,4.048582995951417e-09,32.666666666666664,3.967611336032389e-07,0
1733782337.775216,2,10.0.0.85772610.0.0.150506,10.0.0.8,57726,10.0.0.1,5050,6,0,8,22,985000000,20,100,0,393581,17524221790,17890.045454545456,0.0003995746192893,796555535.9090909,17.791088111675126,0
1733782337.775216,2,10.0.0.83870210.0.0.1806,10.0.0.8,38702,10.0.0.1,80,6,0,8,2,887000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.775216,2,10.0.0.83871010.0.0.1806,10.0.0.8,38710,10.0.0.1,80,6,0,8,2,863000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.775216,2,10.0.0.84015610.0.0.1505117,10.0.0.8,40156,10.0.0.1,5051,17,0,8,12,928000000,20,100,0,894,1351728,74.5,9.633620689655172e-07,112644.0,0.0014566034482758,0
1733782337.780099,5,10.0.0.17010.0.0.801,10.0.0.17,0,10.0.0.8,0,1,0,0,22,960000000,20,100,0,22,2156,1.0,2.2916666666666667e-08,98.0,2.245833333333333e-06,0
1733782337.780099,5,10.0.0.18010.0.0.901,10.0.0.18,0,10.0.0.9,0,1,0,0,83,372000000,20,100,0,81,7938,0.9759036144578314,2.1774193548387098e-07,95.63855421686748,2.1338709677419357e-05,0
1733782337.780099,5,10.0.0.8010.0.0.1701,10.0.0.8,0,10.0.0.17,0,1,0,8,22,976000000,20,100,0,22,2156,1.0,2.2540983606557376e-08,98.0,2.209016393442623e-06,0
1733782337.780099,5,10.0.0.9010.0.0.1801,10.0.0.9,0,10.0.0.18,0,1,0,8,83,378000000,20,100,0,81,7938,0.9759036144578314,2.142857142857143e-07,95.63855421686748,2.1e-05,0
1733782337.780786,6,10.0.0.17010.0.0.801,10.0.0.17,0,10.0.0.8,0,1,0,0,22,967000000,20,100,0,22,2156,1.0,2.2750775594622543e-08,98.0,2.2295760082730093e-06,0
1733782337.780786,6,10.0.0.18010.0.0.901,10.0.0.18,0,10.0.0.9,0,1,0,0,83,372000000,20,100,0,81,7938,0.9759036144578314,2.1774193548387098e-07,95.63855421686748,2.1338709677419357e-05,0
1733782337.780786,6,10.0.0.8010.0.0.1701,10.0.0.8,0,10.0.0.17,0,1,0,8,22,972000000,20,100,0,22,2156,1.0,2.263374485596708e-08,98.0,2.218106995884774e-06,0
1733782337.780786,6,10.0.0.9010.0.0.1801,10.0.0.9,0,10.0.0.18,0,1,0,8,83,374000000,20,100,0,81,7938,0.9759036144578314,2.165775401069519e-07,95.63855421686748,2.1224598930481283e-05,0
1733782337.78133,1,10.0.0.1505010.0.0.7504746,10.0.0.1,5050,10.0.0.7,50474,6,-1,-1,2,826000000,20,100,0,46821,3090254,23410.5,5.668401937046005e-05,1545127.0,0.0037412276029055,0
1733782337.78133,1,10.0.0.1505010.0.0.8577266,10.0.0.1,5050,10.0.0.8,57726,6,-1,-1,22,976000000,20,100,0,198722,13115876,9032.818181818182,0.0002036086065573,596176.1818181818,0.0134383975409836,0
1733782337.78133,1,10.0.0.18010.0.0.8387026,10.0.0.1,80,10.0.0.8,38702,6,-1,-1,2,883000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.78133,1,10.0.0.18010.0.0.8387106,10.0.0.1,80,10.0.0.8,38710,6,-1,-1,2,857000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.78133,1,10.0.0.1505110.0.0.84015617,10.0.0.1,5051,10.0.0.8,40156,17,-1,-1,2,910000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.78133,1,10.0.0.3505110.0.0.4401561,10.0.0.3,5051,10.0.0.4,40156,1,0,8,63,227000000,20,100,0,61,5978,0.9682539682539684,2.6872246696035244e-07,94.88888888888889,2.6334801762114537e-05,0
1733782337.78133,1,10.0.0.3505110.0.0.7401561,10.0.0.3,5051,10.0.0.7,40156,1,0,0,2,794000000,20,100,0,2,196,1.0,2.5188916876574308e-09,98.0,2.468513853904282e-07,0
1733782337.78133,1,10.0.0.4505110.0.0.3401561,10.0.0.4,5051,10.0.0.3,40156,1,0,0,63,216000000,20,100,0,61,5978,0.9682539682539684,2.824074074074074e-07,94.88888888888889,2.7675925925925927e-05,0
1733782337.78133,1,10.0.0.75047410.0.0.150506,10.0.0.7,50474,10.0.0.1,5050,6,0,0,2,831000000,20,100,0,104103,4674737994,52051.5,0.000125274368231,2337368997.0,5.625436815884477,0
1733782337.78133,1,10.0.0.75047410.0.0.350501,10.0.0.7,50474,10.0.0.3,5050,1,0,8,2,797000000,20,100,0,2,196,1.0,2.509410288582183e-09,98.0,2.45922208281054e-07,0
1733782337.78133,1,10.0.0.85772610.0.0.150506,10.0.0.8,57726,10.0.0.1,5050,6,0,8,22,982000000,20,100,0,393581,17524221790,17890.045454545456,0.0004007953156822,796555535.9090909,17.845439704684317,0
1733782337.78133,1,10.0.0.83870210.0.0.1806,10.0.0.8,38702,10.0.0.1,80,6,0,8,2,885000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.78133,1,10.0.0.83871010.0.0.1806,10.0.0.8,38710,10.0.0.1,80,6,0,8,2,860000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782337.78133,1,10.0.0.84015610.0.0.1505117,10.0.0.8,40156,10.0.0.1,5051,17,0,8,12,927000000,20,100,0,894,1351728,74.5,9.64401294498382e-07,112644.0,0.0014581747572815,0
1733782347.781205,5,10.0.0.17010.0.0.801,10.0.0.17,0,10.0.0.8,0,1,0,0,32,961000000,20,100,0,32,3136,1.0,3.329864724245577e-08,98.0,3.263267429760666e-06,0
1733782347.781205,5,10.0.0.18010.0.0.901,10.0.0.18,0,10.0.0.9,0,1,0,0,93,373000000,20,100,0,90,8820,0.967741935483871,2.412868632707775e-07,94.83870967741936,2.3646112600536192e-05,0
1733782347.781205,5,10.0.0.8010.0.0.1701,10.0.0.8,0,10.0.0.17,0,1,0,8,32,977000000,20,100,0,32,3136,1.0,3.275332650972364e-08,98.0,3.209825997952917e-06,0
1733782347.781205,5,10.0.0.9010.0.0.1801,10.0.0.9,0,10.0.0.18,0,1,0,8,93,379000000,20,100,0,90,8820,0.967741935483871,2.3746701846965698e-07,94.83870967741936,2.3271767810026386e-05,0
1733782347.781974,4,10.0.0.11010.0.0.401,10.0.0.11,0,10.0.0.4,0,1,0,0,53,134000000,20,100,0,51,4998,0.9622641509433962,3.8059701492537325e-07,94.30188679245283,3.7298507462686565e-05,0
1733782347.781974,4,10.0.0.17010.0.0.801,10.0.0.17,0,10.0.0.8,0,1,0,0,32,959000000,20,100,0,32,3136,1.0,3.3368091762252345e-08,98.0,3.2700729927007297e-06,0
1733782347.781974,4,10.0.0.18010.0.0.901,10.0.0.18,0,10.0.0.9,0,1,0,0,93,370000000,20,100,0,90,8820,0.967741935483871,2.432432432432433e-07,94.83870967741936,2.383783783783784e-05,0
1733782347.781974,4,10.0.0.4010.0.0.1101,10.0.0.4,0,10.0.0.11,0,1,0,8,53,143000000,20,100,0,51,4998,0.9622641509433962,3.566433566433567e-07,94.30188679245283,3.495104895104895e-05,0
1733782347.781974,4,10.0.0.8010.0.0.1701,10.0.0.8,0,10.0.0.17,0,1,0,8,32,983000000,20,100,0,32,3136,1.0,3.255340793489318e-08,98.0,3.190233977619532e-06,0
1733782347.781974,4,10.0.0.9010.0.0.1801,10.0.0.9,0,10.0.0.18,0,1,0,8,93,383000000,20,100,0,90,8820,0.967741935483871,2.349869451697128e-07,94.83870967741936,2.302872062663185e-05,0
1733782347.782629,2,10.0.0.1505010.0.0.7504746,10.0.0.1,5050,10.0.0.7,50474,6,-1,-1,12,823000000,20,100,0,203911,13458494,16992.583333333332,0.000247765492102,1121541.1666666667,0.0163529696233292,0
1733782347.782629,2,10.0.0.18010.0.0.8387026,10.0.0.1,80,10.0.0.8,38702,6,-1,-1,12,880000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782347.782629,2,10.0.0.18010.0.0.8387106,10.0.0.1,80,10.0.0.8,38710,6,-1,-1,12,855000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782347.782629,2,10.0.0.1505110.0.0.84015617,10.0.0.1,5051,10.0.0.8,40156,17,-1,-1,12,908000000,20,100,0,0,0,0.0,0.0,0.0,0.0,0
1733782347.782629,2,10.0.0.11505110.0.0.4401561,10.0.0.11,5051,10.0.0.4,40156,1,0,0,53,118000000,20,100,0,51,4998,0.9622641509433962,4.322033898305085e-07,94.30188679245283,4.235593220338983e-05,0
